,word,transcript,neighbours
6375,"['т', 'в', 'о', 'и', 'м']","['t', 'v', 'a', 'i', 'm']","[['s', 'v', 'a', 'i', 'm'], ['t', 'v', 'a', 'j', 'o', 'm']]"
6376,"['т', 'в', 'о', 'й']","['t', 'v', 'o', 'j']","[['s', 'v', 'o', 'j'], ['t', 'v', 'a', 'j', 'a'], ['t', 'o', 'j'], ['t', 'v', 'a', 'j', 'e', 'j']]"
6377,"['т', 'в', 'о', 'р', 'ч', 'е', 'с', 'т', 'в', 'е']","['t', 'v', 'o', 'r', 'ch', 'i', 's', 't', ""v'"", 'i']",[]
6378,"['т', 'в', 'о', 'я']","['t', 'v', 'a', 'j', 'a']","[['s', 'v', 'a', 'j', 'a'], ['t', 'v', 'o', 'j']]"
6379,"['т', 'е', 'а', 'т', 'р']","[""t'"", 'i', 'a', 't', 'r']","[[""t'"", 'i', 'a', 't', 'r', 'a'], [""t'"", 'i', 'a', 't', ""r'"", 'i']]"
6380,"['т', 'е', 'а', 'т', 'р', 'а']","[""t'"", 'i', 'a', 't', 'r', 'a']","[[""t'"", 'i', 'a', 't', 'r'], [""t'"", 'i', 'a', 't', ""r'"", 'i']]"
6381,"['т', 'е', 'а', 'т', 'р', 'е']","[""t'"", 'i', 'a', 't', ""r'"", 'i']","[[""t'"", 'i', 'a', 't', 'r', 'a'], [""t'"", 'i', 'a', 't', 'r']]"
6382,"['т', 'е', 'б', 'е']","[""t'"", 'i', ""b'"", 'e']","[[""t'"", 'o', 'sc', 'i'], [""t'"", 'o', ""t'"", 'i'], [""t'"", 'i', ""b'"", 'a']]"
6383,"['т', 'е', 'б', 'я']","[""t'"", 'i', ""b'"", 'a']","[[""t'"", 'o', ""t'"", 'a'], [""t'"", 'i', ""b'"", 'e']]"
6384,"['т', 'е', 'з', 'к', 'а']","[""t'"", 'o', 's', 'k', 'a']","[[""t'"", 'o', 't', 'k', 'a']]"
6385,"['т', 'е', 'к', 'с', 'т', 'о', 'в']","[""t'"", 'e', 'k', 's', 't', 'a', 'f']",[]
6386,"['т', 'е', 'л', 'е', 'в', 'и', 'з', 'о', 'р', 'а']","[""t'"", 'i', ""l'"", 'i', ""v'"", 'i', 'z', 'a', 'r', 'a']",[]
6387,"['т', 'е', 'л', 'е', 'г', 'р', 'а', 'м', 'м', 'у']","[""t'"", 'i', ""l'"", 'i', 'g', 'r', 'a', 'm', 'u']",[]
6388,"['т', 'е', 'л', 'е', 'г', 'р', 'а', 'ф', 'и', 'р', 'о', 'в', 'а', 'л', 'и']","[""t'"", 'i', ""l'"", 'i', 'g', 'r', 'a', ""f'"", 'i', 'r', 'a', 'v', 'a', ""l'"", 'i']",[]
6389,"['т', 'е', 'л', 'е', 'ф', 'о', 'н']","[""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n']","[[""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'u'], [""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'y'], [""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'a']]"
6390,"['т', 'е', 'л', 'е', 'ф', 'о', 'н', 'а']","[""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'a']","[[""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'y'], [""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'u'], [""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n']]"
6391,"['т', 'е', 'л', 'е', 'ф', 'о', 'н', 'н', 'о', 'г', 'о']","[""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'n', 'a', 'v', 'a']",[]
6392,"['т', 'е', 'л', 'е', 'ф', 'о', 'н', 'у']","[""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'u']","[[""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'y'], [""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n'], [""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'a']]"
6393,"['т', 'е', 'л', 'е', 'ф', 'о', 'н', 'ы']","[""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'y']","[[""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'u'], [""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n'], [""t'"", 'i', ""l'"", 'i', 'f', 'o', 'n', 'a']]"
6394,"['т', 'е', 'л', 'о', 'м']","[""t'"", 'e', 'l', 'a', 'm']","[[""d'"", 'e', 'l', 'a', 'm']]"
6395,"['т', 'е', 'м']","[""t'"", 'e', 'm']","[[""t'"", 'e', 'h'], ['ch', 'e', 'm'], ['t', ""r'"", 'o', 'm'], [""n'"", 'o', 'm'], [""t'"", 'e', 'm', 'u'], [""k'"", 'e', 'm'], ['t', 'o', 'm'], [""t'"", 'e', ""m'"", 'i'], ['t', 'a', 'm']]"
6396,"['т', 'е', 'м', 'и']","[""t'"", 'e', ""m'"", 'i']","[[""t'"", 'e', 'm'], [""t'"", 'o', 'sc', 'i'], [""t'"", 'e', 'm', 'u']]"
6397,"['т', 'е', 'м', 'н', 'е', 'в', 'ш', 'е', 'е']","[""t'"", 'i', 'm', ""n'"", 'e', 'f', 'sh', 'y', 'j', 'i']",[]
6398,"['т', 'е', 'м', 'н', 'и', 'т', 'ь']","[""t'"", 'i', 'm', ""n'"", 'i', ""t'""]",[]
6399,"['т', 'е', 'м', 'н', 'о']","[""t'"", 'o', 'm', 'n', 'a']","[[""t'"", 'o', 'm', 'n', 'a', 'j']]"
6400,"['т', 'е', 'м', 'н', 'о']","[""t'"", 'o', 'm', 'n', 'a']","[[""t'"", 'o', 'm', 'n', 'a', 'j']]"
6401,"['т', 'е', 'м', 'н', 'о', 'й']","[""t'"", 'o', 'm', 'n', 'a', 'j']","[[""t'"", 'o', 'm', 'n', 'a']]"
6402,"['т', 'е', 'м', 'н', 'ы', 'е']","[""t'"", 'o', 'm', 'n', 'y', 'j', 'i']","[[""t'"", 'o', 'm', 'n', 'y', 'm']]"
6403,"['т', 'е', 'м', 'н', 'ы', 'м']","[""t'"", 'o', 'm', 'n', 'y', 'm']","[[""t'"", 'o', 'm', 'n', 'y', 'j', 'i']]"
6404,"['т', 'е', 'м', 'у']","[""t'"", 'e', 'm', 'u']","[[""t'"", 'e', 'm'], [""t'"", 'o', 'sc', 'u'], [""t'"", 'e', ""m'"", 'i']]"
6405,"['т', 'е', 'н', 'н', 'и', 'с']","['t', 'e', ""n'"", 'i', 's']",[]
6406,"['т', 'е', 'н', 'н', 'и', 'с', 'н', 'о', 'м']","['t', 'e', ""n'"", 'i', 's', 'n', 'a', 'm']",[]
6407,"['т', 'е', 'н', 'ь']","[""t'"", 'e', ""n'""]","[['t', 'a', ""n'""], [""d'"", 'e', ""n'""]]"
6408,"['т', 'е', 'п', 'е', 'р', 'ь']","[""t'"", 'i', ""p'"", 'e', ""r'""]",[]
6409,"['т', 'е', 'п', 'л', 'о', 'е']","[""t'"", 'o', 'p', 'l', 'a', 'j', 'i']",[]
6410,"['т', 'е', 'р', 'з', 'а', 'л', 'с', 'я']","[""t'"", 'i', 'r', 'z', 'a', 'l', ""s'"", 'a']",[]
6411,"['т', 'е', 'р', 'з', 'а', 'т', 'ь']","[""t'"", 'i', 'r', 'z', 'a', ""t'""]",[]
6412,"['т', 'е', 'р', 'л', 'а']","[""t'"", 'o', 'r', 'l', 'a']",[]
6413,"['т', 'е', 'р', 'п', 'е', 'л']","[""t'"", 'i', 'r', ""p'"", 'e', 'l']",[]
6414,"['т', 'е', 'р', 'п', 'е', 'л', 'и', 'в', 'о']","[""t'"", 'i', 'r', ""p'"", 'i', ""l'"", 'i', 'v', 'a']",[]
6415,"['т', 'е', 'р', 'р', 'о', 'р', 'и', 'с', 'т', 'к', 'а']","['t', 'y', 'r', 'a', ""r'"", 'i', 's', 't', 'k', 'a']",[]
6416,"['т', 'е', 'р', 'т', 'у', 'ю']","[""t'"", 'o', 'r', 't', 'u', 'j', 'u']",[]
6417,"['т', 'е', 'с', 'т', 'ь']","[""t'"", 'e', ""s'"", ""t'""]","[[""t'"", 'e', ""s'"", ""t'"", 'a'], ['sh', 'e', ""s'"", ""t'""], [""s'"", 'e', ""s'"", ""t'""], ['j', 'e', ""s'"", ""t'""]]"
6418,"['т', 'е', 'с', 'т', 'я']","[""t'"", 'e', ""s'"", ""t'"", 'a']","[[""t'"", 'o', ""t'"", 'a'], [""t'"", 'e', ""s'"", ""t'""]]"
6419,"['т', 'е', 'т', 'е']","[""t'"", 'o', ""t'"", 'i']","[[""t'"", 'o', 'sc', 'i'], [""t'"", 'o', ""t'"", 'a'], [""t'"", 'i', ""b'"", 'e']]"
6420,"['т', 'е', 'т', 'е', 'р', 'я']","[""t'"", 'i', ""t'"", 'e', ""r'"", 'a']",[]
6421,"['т', 'е', 'т', 'к', 'а']","[""t'"", 'o', 't', 'k', 'a']","[[""t'"", 'o', 't', ""k'"", 'i'], [""t'"", 'o', 's', 'k', 'a']]"
6422,"['т', 'е', 'т', 'к', 'и']","[""t'"", 'o', 't', ""k'"", 'i']","[[""t'"", 'o', 't', 'k', 'a'], [""s'"", 'e', 't', ""k'"", 'i']]"
6423,"['т', 'е', 'т', 'р', 'а', 'д', 'е', 'й']","[""t'"", 'i', 't', 'r', 'a', ""d'"", 'i', 'j']",[]
6424,"['т', 'е', 'т', 'р', 'а', 'д', 'и']","[""t'"", 'i', 't', 'r', 'a', ""d'"", 'i']",[]
6425,"['т', 'е', 'т', 'р', 'а', 'д', 'н', 'ы', 'х']","[""t'"", 'i', 't', 'r', 'a', 'd', 'n', 'y', 'h']",[]
6426,"['т', 'е', 'т', 'р', 'а', 'д', 'я', 'м', 'и']","[""t'"", 'i', 't', 'r', 'a', ""d'"", 'i', ""m'"", 'i']",[]
6427,"['т', 'е', 'т', 'я']","[""t'"", 'o', ""t'"", 'a']","[[""t'"", 'e', ""s'"", ""t'"", 'a'], [""t'"", 'o', ""t'"", 'i'], [""t'"", 'i', ""b'"", 'a']]"
6428,"['т', 'е', 'х']","[""t'"", 'e', 'h']","[[""t'"", 'e', 'm'], ['t', ""r'"", 'o', 'h']]"
6429,"['т', 'е', 'х', 'н', 'и', 'к']","[""t'"", 'e', 'h', ""n'"", 'i', 'k']",[]
6430,"['т', 'е', 'х', 'н', 'и', 'ч', 'е', 'с', 'к', 'и', 'м']","[""t'"", 'i', 'h', ""n'"", 'i', 'ch', 'i', 's', ""k'"", 'i', 'm']","[[""t'"", 'i', 'h', ""n'"", 'i', 'ch', 'i', 's', ""k'"", 'i', 'h']]"
6431,"['т', 'е', 'х', 'н', 'и', 'ч', 'е', 'с', 'к', 'и', 'х']","[""t'"", 'i', 'h', ""n'"", 'i', 'ch', 'i', 's', ""k'"", 'i', 'h']","[[""t'"", 'i', 'h', ""n'"", 'i', 'ch', 'i', 's', ""k'"", 'i', 'm']]"
6432,"['т', 'е', 'ч', 'е', 'н', 'и', 'е']","[""t'"", 'i', 'ch', 'e', ""n'"", 'i', 'i']","[[""l'"", 'i', 'ch', 'e', ""n'"", 'i', 'i']]"
6433,"['т', 'е', 'щ', 'а']","[""t'"", 'o', 'sc', 'i']","[[""t'"", 'o', 'sc', 'i'], [""t'"", 'o', 'sc', 'i'], [""t'"", 'o', 'sc', 'u']]"
6434,"['т', 'е', 'щ', 'е']","[""t'"", 'o', 'sc', 'i']","[[""t'"", 'o', ""t'"", 'i'], [""t'"", 'o', 'sc', 'i'], [""t'"", 'o', 'sc', 'i'], [""t'"", 'o', 'sc', 'u'], ['j', 'i', 'sc', 'o'], [""t'"", 'i', ""b'"", 'e']]"
6435,"['т', 'е', 'щ', 'и']","[""t'"", 'o', 'sc', 'i']","[[""t'"", 'o', 'sc', 'i'], [""t'"", 'o', 'sc', 'u'], [""t'"", 'o', 'sc', 'i'], [""v'"", 'e', 'sc', 'i'], [""t'"", 'e', ""m'"", 'i']]"
6436,"['т', 'е', 'щ', 'и', 'н', 'о', 'й']","[""t'"", 'o', 'sc', 'i', 'n', 'a', 'j']",[]
6437,"['т', 'е', 'щ', 'у']","[""t'"", 'o', 'sc', 'u']","[[""t'"", 'o', 'sc', 'i'], [""t'"", 'o', 'sc', 'i'], [""t'"", 'e', 'm', 'u'], [""t'"", 'o', 'sc', 'i']]"
6438,"['т', 'и', 'х', 'и', 'е']","[""t'"", 'i', ""h'"", 'i', 'j', 'i']","[[""t'"", 'i', 'h', 'a', 'i'], [""t'"", 'i', ""h'"", 'i', 'm']]"
6439,"['т', 'и', 'х', 'и', 'м']","[""t'"", 'i', ""h'"", 'i', 'm']","[[""t'"", 'i', ""h'"", 'i', 'j', 'i']]"
6440,"['т', 'и', 'х', 'о']","[""t'"", 'i', 'h', 'a']","[[""t'"", 'i', 'h', 'a', 'i'], [""l'"", 'i', 'h', 'a']]"
6441,"['т', 'и', 'х', 'о', 'е']","[""t'"", 'i', 'h', 'a', 'i']","[[""t'"", 'i', 'h', 'a'], [""t'"", 'i', ""h'"", 'i', 'j', 'i']]"
6442,"['т', 'и', 'х', 'о', 'н', 'ь', 'к', 'о']","[""t'"", 'i', 'h', 'o', ""n'"", 'k', 'a']",[]
6443,"['т', 'и', 'ш', 'е']","[""t'"", 'i', 'sh', 'y']",[]
6444,"['т', 'и', 'ш', 'и', 'н', 'о', 'й']","[""t'"", 'i', 'sh', 'y', 'n', 'o', 'j']",[]
6445,"['т', 'к', 'н', 'у', 'л']","['t', 'k', 'n', 'u', 'l']",[]
6446,"['т', 'к', 'н', 'у', 'л', 'а', 'с', 'ь']","['t', 'k', 'n', 'u', 'l', 'a', ""s'""]",[]
6447,"['т', 'к', 'н', 'у', 'т', 'ь', 'с', 'я']","['t', 'k', 'n', 'u', 'c', 'c', 'a']",[]
6448,"['т', 'л', 'е', 'л', 'а']","['t', ""l'"", 'e', 'l', 'a']",[]
6449,"['т', 'о', 'б', 'о', 'й']","['t', 'a', 'b', 'o', 'j']","[['s', 'a', 'b', 'o', 'j']]"
6450,"['т', 'о', 'в', 'а', 'р', 'и', 'щ']","['t', 'a', 'v', 'a', ""r'"", 'i', 'sc']","[['t', 'a', 'v', 'a', ""r'"", 'i', 'sc', 'i'], ['t', 'a', 'v', 'a', ""r'"", 'i', 'sc', 'u']]"
6451,"['т', 'о', 'в', 'а', 'р', 'и', 'щ', 'е', 'м']","['t', 'a', 'v', 'a', ""r'"", 'i', 'sc', 'i', 'm']",[]
6452,"['т', 'о', 'в', 'а', 'р', 'и', 'щ', 'е', 'с', 'к', 'и', 'й']","['t', 'a', 'v', 'a', ""r'"", 'i', 'sc', 'i', 's', ""k'"", 'i', 'j']",[]
6453,"['т', 'о', 'в', 'а', 'р', 'и', 'щ', 'е', 'с', 'к', 'о', 'г', 'о']","['t', 'a', 'v', 'a', ""r'"", 'i', 'sc', 'i', 's', 'k', 'a', 'v', 'a']",[]
6454,"['т', 'о', 'в', 'а', 'р', 'и', 'щ', 'и']","['t', 'a', 'v', 'a', ""r'"", 'i', 'sc', 'i']","[['t', 'a', 'v', 'a', ""r'"", 'i', 'sc'], ['t', 'a', 'v', 'a', ""r'"", 'i', 'sc', 'u']]"
6455,"['т', 'о', 'в', 'а', 'р', 'и', 'щ', 'у']","['t', 'a', 'v', 'a', ""r'"", 'i', 'sc', 'u']","[['t', 'a', 'v', 'a', ""r'"", 'i', 'sc', 'i'], ['t', 'a', 'v', 'a', ""r'"", 'i', 'sc']]"
6456,"['т', 'о', 'в', 'т']","['t', 'o', 'f', 't']","[['t', 'o', 't']]"
6457,"['т', 'о', 'г', 'о']","['k', 'a', 'k']","[['e', 't', 'a', 'v', 'a']]"
6458,"['т', 'о', 'ж', 'е']","['t', 'o', 'zh', 'y']","[['t', 'o', ""n'"", 'i'], ['b', 'o', 'zh', 'y'], ['l', 'o', 'zh', 'y']]"
6459,"['т', 'о', 'й']","['t', 'o', 'j']","[['e', 't', 'a', 'j'], ['m', 'o', 'j'], ['o', 'j'], ['t', 'v', 'o', 'j'], ['t', 'o', 'm'], ['t', 'o', 't']]"
6460,"['т', 'о', 'к', 'о', 'м']","['t', 'o', 'k', 'a', 'm']","[['t', 'o', 'n', 'a', 'm'], ['t', 'a', 'k', 'o', 'm'], ['t', 'o', 'n', 'k', 'a', 'm'], ['b', 'o', 'k', 'a', 'm']]"
6461,"['т', 'о', 'л', 'и', 'к']","['t', 'o', ""l'"", 'i', 'k']","[['s', 't', 'o', ""l'"", 'i', 'k']]"
6462,"['т', 'о', 'л', 'к', 'а', 'ю', 'щ', 'и', 'х']","['t', 'a', 'l', 'k', 'a', 'j', 'u', 'sc', 'i', 'h']",[]
6463,"['т', 'о', 'л', 'к', 'л', 'и', 'с', 'ь']","['t', 'a', 'l', 'k', ""l'"", 'i', ""s'""]",[]
6464,"['т', 'о', 'л', 'к', 'о', 'в', 'о', 'е']","['t', 'a', 'l', 'k', 'o', 'v', 'a', 'i']",[]
6465,"['т', 'о', 'л', 'к', 'о', 'в', 'ы', 'й']","['t', 'a', 'l', 'k', 'o', 'v', 'y', 'j']",[]
6466,"['т', 'о', 'л', 'п', 'о', 'й']","['t', 'a', 'l', 'p', 'o', 'j']",[]
6467,"['т', 'о', 'л', 'с', 'т', 'о', 'в', 'к', 'а', 'х']","['t', 'a', 'l', 's', 't', 'o', 'f', 'k', 'a', 'h']",[]
6468,"['т', 'о', 'л', 'с', 'т', 'у', 'ю']","['t', 'o', 'l', 's', 't', 'u', 'j', 'u']",[]
6469,"['т', 'о', 'л', 'с', 'т', 'ы']","['t', 'o', 'l', 's', 't', 'y']","[['t', 'o', 'l', 's', 't', 'y', 'm'], ['t', 'o', 'l', 's', 't', 'y', 'j', 'i'], ['t', 'o', 'l', 's', 't', 'y', 'j']]"
6470,"['т', 'о', 'л', 'с', 'т', 'ы', 'е']","['t', 'o', 'l', 's', 't', 'y', 'j', 'i']","[['t', 'o', 'l', 's', 't', 'y', 'm'], ['t', 'o', 'l', 's', 't', 'y'], ['t', 'o', 'l', 's', 't', 'y', 'j']]"
6471,"['т', 'о', 'л', 'с', 'т', 'ы', 'й']","['t', 'o', 'l', 's', 't', 'y', 'j']","[['t', 'o', 'l', 's', 't', 'y', 'm'], ['t', 'o', 'l', 's', 't', 'y'], ['t', 'o', 'l', 's', 't', 'y', 'j', 'i']]"
6472,"['т', 'о', 'л', 'с', 'т', 'ы', 'м']","['t', 'o', 'l', 's', 't', 'y', 'm']","[['t', 'o', 'l', 's', 't', 'y'], ['t', 'o', 'l', 's', 't', 'y', 'j', 'i'], ['t', 'o', 'l', 's', 't', 'y', 'j']]"
6473,"['т', 'о', 'л', 'ь', 'к', 'о']","['t', 'o', ""l'"", 'k', 'a']","[['s', 't', 'o', ""l'"", 'k', 'a']]"
6474,"['т', 'о', 'м']","['t', 'o', 'm']","[[""t'"", 'e', 'm'], ['t', 'o', 'j'], ['d', 'o', 'm'], ['t', 'a', 'm'], ['e', 't', 'a', 'm'], ['t', 'o', 't']]"
6475,"['т', 'о', 'н', 'а']","['t', 'o', 'n', 'a']","[['t', 'o', ""n'"", 'i']]"
6476,"['т', 'о', 'н', 'е']","['t', 'o', ""n'"", 'i']","[['t', 'o', 'n', 'a'], ['t', 'a', ""n'"", 'i'], ['t', 'o', 'zh', 'y']]"
6477,"['т', 'о', 'н', 'к', 'а', 'я']","['t', 'o', 'n', 'k', 'a', 'j', 'a']",[]
6478,"['т', 'о', 'н', 'к', 'и', 'е']","['t', 'o', 'n', ""k'"", 'i', 'i']","[['t', 'o', 'n', ""k'"", 'i', 'j']]"
6479,"['т', 'о', 'н', 'к', 'и', 'й']","['t', 'o', 'n', ""k'"", 'i', 'j']","[['t', 'o', 'n', ""k'"", 'i', 'i'], ['t', 'o', 'n', 'k', 'a', 'j']]"
6480,"['т', 'о', 'н', 'к', 'о', 'й']","['t', 'o', 'n', 'k', 'a', 'j']","[['t', 'o', 'n', ""k'"", 'i', 'j'], ['k', 'o', 'n', 'k', 'a', 'j'], ['t', 'o', 'n', 'k', 'a', 'm']]"
6481,"['т', 'о', 'н', 'к', 'о', 'м']","['t', 'o', 'n', 'k', 'a', 'm']","[['t', 'o', 'k', 'a', 'm'], ['t', 'o', 'n', 'a', 'm'], ['t', 'o', 'n', 'k', 'a', 'j']]"
6482,"['т', 'о', 'н', 'о', 'м']","['t', 'o', 'n', 'a', 'm']","[['t', 'o', 'k', 'a', 'm'], ['t', 'o', 'n', 'k', 'a', 'm']]"
6483,"['т', 'о', 'н', 'у', 'т']","['t', 'o', 'n', 'u', 't']",[]
6484,"['т', 'о', 'п', 'ч', 'а', 'н']","['t', 'a', 'p', 'ch', 'a', 'n']","[['t', 'a', 'p', 'ch', 'a', ""n'"", 'i']]"
6485,"['т', 'о', 'п', 'ч', 'а', 'н', 'е']","['t', 'a', 'p', 'ch', 'a', ""n'"", 'i']","[['t', 'a', 'p', 'ch', 'a', 'n']]"
6486,"['т', 'о', 'р', 'ж', 'е', 'с', 'т', 'в', 'е', 'н', 'н', 'о']","['t', 'a', 'r', 'zh', 'e', 's', 't', ""v'"", 'i', 'n', 'a']",[]
6487,"['т', 'о', 'р', 'ж', 'е', 'с', 'т', 'в', 'е', 'н', 'н', 'о', 'г', 'о']","['t', 'a', 'r', 'zh', 'e', 's', 't', ""v'"", 'i', 'n', 'a', 'v', 'a']",[]
6488,"['т', 'о', 'р', 'о', 'п', 'и', 'л', 'а', 'с', 'ь']","['t', 'a', 'r', 'a', ""p'"", 'i', 'l', 'a', ""s'""]",[]
6489,"['т', 'о', 'р', 'о', 'п', 'л', 'и', 'в', 'ы', 'м']","['t', 'a', 'r', 'a', 'p', ""l'"", 'i', 'v', 'y', 'm']",[]
6490,"['т', 'о', 'р', 'о', 'п', 'я', 'с', 'ь']","['t', 'a', 'r', 'a', ""p'"", 'a', ""s'""]",[]
6491,"['т', 'о', 'р', 'о', 'п', 'я', 'т', 'с', 'я']","['t', 'a', 'r', 'o', ""p'"", 'i', 'c', 'a']",[]
6492,"['т', 'о', 'р', 'т', 'о', 'м']","['t', 'o', 'r', 't', 'a', 'm']",[]
6493,"['т', 'о', 'р', 'ч', 'а', 'л']","['t', 'a', 'r', 'ch', 'a', 'l']","[['t', 'a', 'r', 'ch', 'a', 't']]"
6494,"['т', 'о', 'р', 'ч', 'а', 'т']","['t', 'a', 'r', 'ch', 'a', 't']","[['t', 'a', 'r', 'ch', 'i', 't'], ['t', 'a', 'r', 'ch', 'a', 'l']]"
6495,"['т', 'о', 'р', 'ч', 'и', 'т']","['t', 'a', 'r', 'ch', 'i', 't']","[['t', 'a', 'r', 'ch', 'a', 't']]"
6496,"['т', 'о', 'т']","['t', 'o', 't']","[['e', 't', 'a', 't'], ['p', 'o', 't'], ['t', 'o', 'j'], ['o', 't'], ['s', 'o', 't'], ['t', 'o', 'f', 't'], ['v', 'o', 't'], ['r', 'o', 't'], ['t', 'u', 't'], ['t', 'o', 'm']]"
6497,"['т', 'о', 'ч', 'к', 'а']","['t', 'o', 'ch', 'k', 'a']","[['t', 'o', 'ch', ""k'"", 'i'], ['d', 'o', 'ch', 'k', 'a']]"
6498,"['т', 'о', 'ч', 'к', 'и']","['t', 'o', 'ch', ""k'"", 'i']","[['t', 'o', 'ch', 'k', 'a']]"
6499,"['т', 'о', 'ч', 'н', 'е', 'е']","['t', 'a', 'ch', ""n'"", 'e', 'j', 'i']",[]
6500,"['т', 'о', 'ч', 'н', 'о']","['t', 'o', 'ch', 'n', 'a']",[]
6501,"['т', 'о', 'ч', 'н', 'о', 'с', 'т', 'и']","['t', 'o', 'ch', 'n', 'a', ""s'"", ""t'"", 'i']",[]
6502,"['т', 'о', 'ч', 'н', 'о', 'с', 'т', 'ь', 'ю']","['t', 'o', 'ch', 'n', 'a', ""s'"", ""t'"", 'j', 'u']",[]
6503,"['т', 'р', 'а', 'в', 'м', 'у']","['t', 'r', 'a', 'v', 'm', 'u']",[]
6504,"['т', 'р', 'а', 'в', 'о', 'й']","['t', 'r', 'a', 'v', 'o', 'j']","[['p', 'r', 'a', 'v', 'a', 'j']]"
6505,"['т', 'р', 'а', 'г', 'е', 'д', 'и', 'ю']","['t', 'r', 'a', ""g'"", 'e', ""d'"", 'i', 'j', 'u']",[]
6506,"['т', 'р', 'а', 'м', 'в', 'а', 'е']","['t', 'r', 'a', 'm', 'v', 'a', 'j', 'i']",[]
6507,"['т', 'р', 'а', 'м', 'в', 'а', 'й', 'н', 'ы', 'м']","['t', 'r', 'a', 'm', 'v', 'a', 'j', 'n', 'y', 'm']",[]
6508,"['т', 'р', 'а', 'м', 'в', 'а', 'й', 'ч', 'и', 'к']","['t', 'r', 'a', 'm', 'v', 'a', 'j', 'ch', 'i', 'k']",[]
6509,"['т', 'р', 'а', 'н', 'с', 'п', 'о', 'р', 'т']","['t', 'r', 'a', 'n', 's', 'p', 'a', 'r', 't']",[]
6510,"['т', 'р', 'а', 'н', 'с', 'п', 'о', 'р', 'т', 'и', 'р', 'о', 'в', 'к', 'а']","['t', 'r', 'a', 'n', 's', 'p', 'a', 'r', ""t'"", 'i', 'r', 'o', 'f', 'k', 'a']",[]
6511,"['т', 'р', 'а', 'н', 'с', 'п', 'о', 'р', 'т', 'и', 'р', 'у', 'е', 'м']","['t', 'r', 'a', 'n', 's', 'p', 'a', 'r', ""t'"", 'i', 'r', 'u', 'j', 'i', 'm']",[]
6512,"['т', 'р', 'а', 'у', 'р', 'н', 'о', 'й']","['t', 'r', 'a', 'u', 'r', 'n', 'a', 'j']",[]
6513,"['т', 'р', 'е', 'б', 'о', 'в', 'а', 'л']","['t', ""r'"", 'e', 'b', 'a', 'v', 'a', 'l']",[]
6514,"['т', 'р', 'е', 'б', 'о', 'в', 'а', 'т', 'ь']","['t', ""r'"", 'e', 'b', 'a', 'v', 'a', ""t'""]",[]
6515,"['т', 'р', 'е', 'б', 'у', 'е', 'т']","['t', ""r'"", 'e', 'b', 'u', 'i', 't']",[]
6516,"['т', 'р', 'е', 'в', 'о', 'г', 'о', 'й']","['t', ""r'"", 'i', 'v', 'o', 'g', 'a', 'j']",[]
6517,"['т', 'р', 'е', 'в', 'о', 'ж', 'и', 'л', 'а']","['t', ""r'"", 'i', 'v', 'o', 'zh', 'y', 'l', 'a']",[]
6518,"['т', 'р', 'е', 'в', 'о', 'ж', 'и', 'т', 'ь']","['t', ""r'"", 'i', 'v', 'o', 'zh', 'y', ""t'""]",[]
6519,"['т', 'р', 'е', 'в', 'о', 'ж', 'н', 'а', 'я']","['t', ""r'"", 'i', 'v', 'o', 'zh', 'n', 'a', 'i']",[]
6520,"['т', 'р', 'е', 'м']","['t', ""r'"", 'o', 'm']","[[""t'"", 'e', 'm'], ['t', ""r'"", 'o', 'h']]"
6521,"['т', 'р', 'е', 'н', 'и', 'р', 'о', 'в', 'о', 'ч', 'н', 'ы', 'й']","['t', ""r'"", 'i', ""n'"", 'i', 'r', 'o', 'v', 'a', 'ch', 'n', 'y', 'j']",[]
6522,"['т', 'р', 'е', 'с', 'к', 'а']","['t', ""r'"", 'e', 's', 'k', 'a']",[]
6523,"['т', 'р', 'е', 'т', 'и', 'й']","['t', ""r'"", 'e', ""t'"", 'i', 'j']",[]
6524,"['т', 'р', 'е', 'т', 'ь', 'е']","['t', ""r'"", 'e', ""t'"", 'j', 'i']","[['t', ""r'"", 'e', ""t'"", 'j', 'i', 'm'], ['t', ""r'"", 'e', ""t'"", 'j', 'i', 'j']]"
6525,"['т', 'р', 'е', 'т', 'ь', 'е', 'й']","['t', ""r'"", 'e', ""t'"", 'j', 'i', 'j']","[['t', ""r'"", 'e', ""t'"", 'j', 'i'], ['t', ""r'"", 'e', ""t'"", 'j', 'i', 'm']]"
